,incident_key,distance,distance_score,horizon_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
1101,TTR21227558476562000,1728.2477,-13.40206,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1102,TTR28819065492021000,316.937767,-1.64115,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1103,TTR21842137208168000,1596.744435,-12.3062,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1105,TTR28784445300015001,302.1412555,-1.51784,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1108,TTL28094852596035009_2,187.2134611,-0.56011,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,268,1,-1
1109,TTR23426260448043000,1124.609405,-8.37175,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1110,TTR28816177916019000,320.8530517,-1.67378,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1111,TTL28885430652012001,333.8977701,-1.78248,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,64,1,-1
1112,TTR27607227108016001,212.2400366,-0.76867,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1113,TTR23634010796013001,1070.346288,-7.91955,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1114,TTR28920048260034000,359.3388002,-1.99449,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1115,TTR25033392832147001,770.7330199,-5.42278,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1116,TTR24159119032045002,985.7587655,-7.21466,,0,ROADWORKS,0.6,FRC5,0.5,13,0.5,-1
1117,TTR23908091096150000,1045.556524,-7.71297,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1118,TTR24866043732010000,799.8804133,-5.66567,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1119,TTR25027621612015005,774.1367655,-5.45114,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1120,TTR23054040936029001,1223.507703,-9.1959,,0,ROADWORKS,0.6,FRC5,0.5,16,0.6,-1
1121,TTR25027621612015004,774.2483573,-5.45207,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1122,TTR22413478260077001,1392.070561,-10.60059,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1123,TTR25027621612015003,774.1446598,-5.45121,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1124,TTR27266742900022001,188.3771027,-0.56981,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1125,TTL28842147036012001_3,326.6693217,-1.72224,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,188,1,-1
1126,TTR28801758024013000,306.8325587,-1.55694,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1127,TTR23258921192011000,1169.108459,-8.74257,,0,ROADWORKS,0.6,FRC3,0.7,18,0.7,-1
1128,TTR24496694496022001,954.1420398,-6.95118,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1129,TTR24089897420138000,954.1897932,-6.95158,,0,ROADWORKS,0.6,FRC2,0.8,72,1,-1
1130,TTR28888316284126000,333.622916,-1.78019,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1131,TTR28885430772022000,333.0326083,-1.77527,,0,TRAFFIC_RESTRICTION,0.6,FRC6,0.4,0,0,-1
1132,TTR21795991000200000,1565.946754,-12.04956,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1133,TTL28885430664019003_3,333.8091902,-1.78174,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,251,1,-1
1134,TTL25702831332056001,537.4574057,-3.47881,,0,JAM_UNCONDITIONAL,0.9,FRC0,1,86,1,-1
1135,TTR24061052608115000,958.9974502,-6.99165,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1136,TTL28781557848012011_3,303.6218681,-1.53018,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,176,1,-1
1137,TTR24381313380021000,888.3776095,-6.40315,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1138,TTL28885430664019003_4,333.7544681,-1.78129,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,254,1,-1
1139,TTR24248553804134001,1001.978278,-7.34982,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1140,TTR21824846668244001,1555.704324,-11.9642,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1141,TTR27477386596011001,244.0915132,-1.0341,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1142,TTR24418791688053000,963.6058112,-7.03005,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1143,TTR23065579908051000,1220.790738,-9.17326,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1144,TTR24837208212021000,766.2953904,-5.38579,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1145,TTR24389973957138000,882.5459417,-6.35455,,0,CLOSURE,1,FRC2,0.8,0,0,-1
1146,TTR27826506900021001,123.8497494,-0.03208,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1147,TTR23155027200024000,1198.061082,-8.98384,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1148,TTR28830606264022001,321.6805858,-1.68067,,0,ACCIDENT,1,FRC6,0.4,0,0,-1
1149,TTR22211481184091000,1471.234242,-11.26029,,0,ROADWORKS,0.6,FRC3,0.7,41,1,-1
1150,TTR26510761896021001,326.8099997,-1.72342,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1151,TTR21585341556022001,1647.844154,-12.73203,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1152,TTR28801756440004000,307.6683103,-1.5639,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1153,TTR23284850164010000,1194.656104,-8.95547,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1154,TTR24424561940029000,963.3017956,-7.02751,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1155,TTR24046581980022000,1032.541735,-7.60451,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1156,TTR23388751764042000,1134.131732,-8.4511,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1157,TTR21582456228030001,1649.349726,-12.74458,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1158,TTR24060992784208000,1084.072548,-8.03394,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1160,TTR28885430628062000,333.6136871,-1.78011,,0,TRAFFIC_RESTRICTION,0.6,FRC6,0.4,0,0,-1
1161,TTR27835163328013000,126.86213,-0.05718,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1162,TTR25030507288035000,772.582711,-5.43819,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1163,TTR27763030656014001,143.0205458,-0.19184,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1164,TTR22199936000873000,1480.776757,-11.33981,,0,ROADWORKS,0.6,FRC1,0.9,0,0,-1
1165,TTR25665319720026001,545.7760792,-3.54813,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1166,TTL24568841772013000,892.5204818,-6.43767,,0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,153,1,-1
1167,TTR25042049036004001,769.8021334,-5.41502,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1168,TTR22687578036186000,1339.044933,-10.15871,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1169,TTR28135233212186000,125.5754747,-0.04646,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1170,TTR25016079688014000,778.6842993,-5.48904,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1171,TTR24430333488132000,957.8536387,-6.98211,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1172,TTR28882545360187000,333.8215361,-1.78185,,0,ROADWORKS,0.6,FRC3,0.7,740,1,-1
1173,TTR23847482484013001,1104.223817,-8.20187,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1174,TTR28845030852068000,330.7070812,-1.75589,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1175,TTR23792671844142000,1081.420222,-8.01184,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1176,TTR21781565736021000,1566.625192,-12.05521,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1177,TTR23408955508061001,1128.157364,-8.40131,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1178,TTR23160797720020000,1196.748774,-8.97291,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1179,TTL28319884016004003_2,211.3874738,-0.76156,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,285,1,-1
1180,TTR28873888508007001,331.7074497,-1.76423,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1181,TTR24496694712046000,954.1177041,-6.95098,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1182,TTR26066401948084000,432.5542001,-2.60462,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1183,TTR25708600380013000,535.2419265,-3.46035,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1185,TTR28746938068085001,290.3573886,-1.41964,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1186,TTR28871003268003000,330.1169164,-1.75097,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1188,TTR24990128176021000,736.9360965,-5.14113,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1189,TTR21845043288084001,1552.920284,-11.941,,0,ROADWORKS,0.6,FRC4,0.6,42,1,-1
1190,TTR28853691588015001,324.3424414,-1.70285,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1191,TTR25027621496012001,774.2534714,-5.45211,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1192,TTR28868118020004000,329.3478055,-1.74457,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1193,TTR28879660568683000,333.1227351,-1.77602,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1194,TTR24401536488053000,873.5272983,-6.27939,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1195,TTR24430332112020001,964.8034451,-7.04003,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1196,TTR24860272864010000,800.9017379,-5.67418,,0,ROADWORKS,0.6,FRC2,0.8,523,1,-1
1197,TTR24773695820036000,876.4972905,-6.30414,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1198,TTR24975678228019002,810.9115735,-5.7576,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1199,TTR27690902116370000,200.7029865,-0.67252,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1200,TTR24349544592086000,970.4061005,-7.08672,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1201,TTR25345030212010001,650.4186858,-4.42016,,0,ROADWORKS,0.6,FRC2,0.8,6,0.1,-1
1202,TTR28187160028091000,160.5774045,-0.33815,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1203,TTR25062247088006001,764.3542485,-5.36962,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1204,TTR25027621720014001,774.9382619,-5.45782,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1205,TTR26000036504076000,449.6403787,-2.747,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1206,TTR24268787892165000,912.1749026,-6.60146,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1207,TTL23905189788506000,1094.304932,-8.11921,,0,NONLOS_DELAY,0.8,FRC2,0.8,117,1,-1
1208,TTR24860261696011001,840.5270796,-6.00439,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1209,TTL24430366188006001,872.9700176,-6.27475,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,262,1,-1
1210,TTR23804221556221000,1061.049737,-7.84208,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1212,TTR27260983156028000,276.1614508,-1.30135,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1213,TTR28833494652011001,317.4899985,-1.64575,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1214,TTL24089897456154000,954.4058528,-6.95338,,0,NONLOS_DELAY,0.8,FRC2,0.8,101,1,-1
1216,TTL28859460900012000,328.3913104,-1.73659,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,94,1,-1
1218,TTL23443593208004000,1127.347299,-8.39456,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,80,1,-1
1219,TTR25021851192014001,774.5334497,-5.45445,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1220,TTR22243229760280000,1456.278828,-11.13566,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1221,TTR25062247016006001,764.3578697,-5.36965,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1222,TTR23833061664364000,1088.523958,-8.07103,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1223,TTR24436105004276000,954.5108859,-6.95426,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1224,TTR25991380584068000,451.9479183,-2.76623,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1225,TTR21914306256044000,1518.510669,-11.65426,,0,ROADWORKS,0.6,FRC4,0.6,109,1,-1
1226,TTR21680557872035000,1627.801103,-12.56501,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1227,TTL21510321048025010,1668.376444,-12.90314,,0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,46,1,-1
1228,TTR24430333416140000,960.0488516,-7.00041,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1231,TTR28184275544003000,155.3180192,-0.29432,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1232,TTR28801756368004000,307.7981555,-1.56498,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1233,TTR28697888664048001,278.4368574,-1.32031,,0,HAZARD,1,FRC0,1,0,0,-1
1234,TTR28882545236010001,333.4379408,-1.77865,,0,ACCIDENT,1,FRC2,0.8,0,0,-1
1235,TTR24063879168014001,1080.892464,-8.00744,,0,ROADWORKS,0.6,FRC6,0.4,7,0.2,-1
1236,TTR24363972540210000,962.111654,-7.0176,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1237,TTR23258921268011001,1169.141614,-8.74285,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1238,TTR24205293976055001,952.3940725,-6.93662,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1239,TTL21542060412030000,1659.899624,-12.8325,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,125,1,-1
1240,TTR21986409564002000,1551.571423,-11.92976,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1241,TTR27356200616014001,259.944757,-1.16621,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1242,TTR23509930764124001,1107.263017,-8.22719,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1243,TTR27246545064014001,190.5576565,-0.58798,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1244,TTR24415906020051000,964.6769458,-7.03897,,0,ROADWORKS,0.6,FRC3,0.7,31,1,-1
1245,TTR23368516308054000,1196.212806,-8.96844,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
1246,TTR27246545064014000,190.5496662,-0.58791,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1247,TTW27944809740016007,148.7227373,-0.23936,,0,JAM_TAIL_WARNING,0.9,FRC0,1,0,0,-1
1249,TTR23100194032008000,1222.54256,-9.18785,,0,ROADWORKS,0.6,FRC0,1,820,1,-1
1250,TTR22052763432028000,1561.101527,-12.00918,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1251,TTR23934057540002000,1043.577249,-7.69648,,0,CLOSURE,1,FRC2,0.8,0,0,-1
1252,TTR27794767532004001,121.802448,-0.01502,,0,ACCIDENT,1,FRC4,0.6,0,0,-1
1253,TTR25027621504007002,774.2033708,-5.45169,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1254,TTR23423388356053001,1126.842756,-8.39036,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1256,TTR24058107180012000,1086.590508,-8.05492,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1257,TTL28839260916013000,327.1505685,-1.72625,,0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,146,1,-1
1258,TTR28291031348020000,198.1699355,-0.65142,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1259,TTR28868117400014001,330.604967,-1.75504,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1260,TTR27232123400038001,232.8741785,-0.94062,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
1261,TTL28839264840010008_3,320.2294636,-1.66858,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,452,1,-1
1262,TTR26476126988108000,322.385793,-1.68655,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1263,TTR24061060380285000,961.4323662,-7.01194,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1264,TTR28833490692011000,324.0763222,-1.70064,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1265,TTR21804647480125000,1562.638763,-12.02199,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1267,TTR21504539556083000,1696.043853,-13.1337,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1268,TTL24857388756022000,798.9659019,-5.65805,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,192,1,-1
1269,TTR23331045132052000,1147.877317,-8.56564,,0,ROADWORKS,0.6,FRC4,0.6,19,0.7,-1
1270,TTR23062689824035000,1227.076652,-9.22564,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1271,TTR24620777696012000,884.4725109,-6.3706,,0,ROADWORKS,0.6,FRC4,0.6,30,1,-1
1272,TTR24765064152092000,802.0868822,-5.68406,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1273,TTR21666155292658000,1585.469371,-12.21224,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1274,TTR27214812440114000,245.8749211,-1.04896,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1275,TTR28845034268015000,324.0274985,-1.70023,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1276,TTR28787331676014001,301.5049153,-1.51254,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1277,TTR28885430772030000,333.4425687,-1.77869,,0,TRAFFIC_RESTRICTION,0.6,FRC6,0.4,0,0,-1
1279,TTR28042914920128000,178.9215364,-0.49101,,0,ROADWORKS,0.6,FRC0,1,17,0.6,-1
1280,TTR23876329896004000,1120.993956,-8.34162,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1281,TTL21591108528000039,1655.107422,-12.79256,,0,JAM_UNCONDITIONAL,0.9,FRC0,1,146,1,-1
1282,TTR28334310840004000,215.7174893,-0.79765,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1283,TTL24863171612030000,767.9540704,-5.39962,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,172,1,-1
1284,TTR28412239572069000,214.8455037,-0.79038,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1286,TTR24496694532030001,954.2434734,-6.95203,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1287,TTR28767133692007000,296.755787,-1.47296,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1288,TTL24646745604012000,879.7200483,-6.331,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,77,1,-1
1289,TTR23160802468029000,1194.066576,-8.95055,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1290,TTR21559373300024000,1654.507258,-12.78756,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1291,TTR25068014772095000,773.7816767,-5.44818,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1292,TTR23189652688133000,1188.330954,-8.90276,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1293,TTR25027621684015003,774.3026626,-5.45252,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1294,TTR24415906492008000,963.8240251,-7.03187,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1295,TTR25027621684015002,774.3092536,-5.45258,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1296,TTL28862344520010015_3,332.9662555,-1.77472,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,195,1,-1
1297,TTR24066763100244001,1088.368895,-8.06974,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1298,TTR27832277628007000,123.3368563,-0.02781,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1299,TTR24300523116204000,906.7835598,-6.55653,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1300,TTR25027621504007003,774.189909,-5.45158,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1301,TTR23403179540010000,1130.088143,-8.4174,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1302,TTR28868113516005001,338.4503429,-1.82042,,0,ACCIDENT,1,FRC5,0.5,0,0,-1
1303,TTR28801753848014000,311.4204051,-1.59517,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1304,TTL23149257052022000,1199.560991,-8.99634,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,197,1,-1
1305,TTR22064334928029000,1493.948199,-11.44957,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1306,TTR28856574792014000,329.2338823,-1.74362,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1307,TTR28798872876019001,306.5544984,-1.55462,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1308,TTR27483152292021000,197.8175525,-0.64848,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1309,TTL28726741512010007_3,286.3149505,-1.38596,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,222,1,-1
1310,TTR23287774824051000,1161.101474,-8.67585,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1311,TTR23772473464012000,1089.790491,-8.08159,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1312,TTR24162042408205000,932.8877232,-6.77406,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1313,TTR24196683572060000,938.9640005,-6.8247,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1314,TTR27281177080147000,241.8660867,-1.01555,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1315,TTL28853692352015000,322.911953,-1.69093,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,198,1,-1
1316,TTR27725519768323000,135.9049991,-0.13254,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1317,TTR28868113620012000,338.1825291,-1.81819,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1318,TTR28885430692066000,333.9085838,-1.78257,,0,CLOSURE,1,FRC2,0.8,0,0,-1
1319,TTL28885430628014004,333.738994,-1.78116,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,219,1,-1
1320,TTR25016080860014001,774.9372093,-5.45781,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1322,TTR22124922844729000,1488.687868,-11.40573,,0,ROADWORKS,0.6,FRC1,0.9,96,1,-1
1324,TTR28689230700155001,276.8419294,-1.30702,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1325,TTR25027621612020001,774.1987431,-5.45166,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1326,TTR26000032688018000,452.0946257,-2.76746,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1327,TTL23925387568034000,1087.362529,-8.06135,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,203,1,-1
1330,TTR23515710352054001,1101.158352,-8.17632,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
1331,TTR21801762180304000,1565.583599,-12.04653,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1332,TTR24058107180020000,1086.809415,-8.05675,,0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,0,0,-1
1333,TTR27367733912059000,188.706296,-0.57255,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1334,TTL28674805284011000_3,272.8228749,-1.27352,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,203,1,-1
1335,TTR24912203520020000,811.2219271,-5.76018,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1336,TTR28689230628155000,274.9915819,-1.2916,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1337,TTR22852079796125001,1273.094253,-9.60912,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1338,TTR24912203520020001,811.2219271,-5.76018,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1339,TTR27295610808131000,295.3141535,-1.46095,,0,ROADWORKS,0.6,FRC3,0.7,120,1,-1
1340,TTL28879660328058000,331.9144795,-1.76595,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,827,1,-1
1341,TTR27266743116022001,188.5514087,-0.57126,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1342,TTL28195813812011005_1,172.9830991,-0.44153,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,345,1,-1
1343,TTR25024736212013001,774.5806413,-5.45484,,0,ACCIDENT,1,FRC5,0.5,0,0,-1
1344,TTR23111745744194001,1211.957491,-9.09965,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1345,TTR25249809960022001,679.1473317,-4.65956,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1346,TTR28871003292022000,329.8844475,-1.74904,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1347,TTR28040029380051000,173.738656,-0.44782,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1348,TTR28218898904015000,170.2022083,-0.41835,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1349,TTR25027621576007002,774.195845,-5.45163,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1350,TTR25027621576007003,774.1823832,-5.45152,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1352,TTR21723831324547000,1631.365512,-12.59471,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1353,TTR23238727144282001,1176.666306,-8.80555,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1354,TTL28735394004011013_3,288.7833106,-1.40653,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,232,1,-1
1355,TTR21588212832027000,1682.778228,-13.02315,,0,ROADWORKS,0.6,FRC3,0.7,11,0.4,-1
1356,TTR25688403004011001,539.7102203,-3.49759,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1357,TTR27359077340067000,186.5336356,-0.55445,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1358,TTR21723849256083000,1595.972199,-12.29977,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1359,TTL22021058656100000,1499.280363,-11.494,,0,NONLOS_DELAY,0.8,FRC4,0.6,72,1,-1
1360,TTL28319884016004003,211.3529645,-0.76127,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,345,1,-1
1361,TTR23573424328018000,1085.95735,-8.04964,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1363,TTR27800541432013000,150.0018667,-0.25002,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1364,TTR27800541432013001,150.0746334,-0.25062,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1365,TTR24591957392084000,822.0009043,-5.85001,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1367,TTR28334310768004000,215.7280056,-0.79773,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1368,TTR22295177316347001,1423.503665,-10.86253,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1369,TTR23876329824004000,1120.988636,-8.34157,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1370,TTR28885430772062000,333.4198652,-1.7785,,0,TRAFFIC_RESTRICTION,0.6,FRC6,0.4,0,0,-1
1372,TTR27754380492012000,197.6406668,-0.64701,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1373,TTL24239918660013000,943.3762416,-6.86147,,0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,88,1,-1
1374,TTL28816180740043022_3,314.9765673,-1.6248,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,160,1,-1
